@relation twit_classification

@attribute average-len-sent numeric
@attribute 3person numeric
@attribute commas numeric
@attribute uppercase numeric
@attribute hashtags numeric
@attribute adverbs numeric
@attribute numbers numeric
@attribute emoticons numeric
@attribute coord_conj numeric
@attribute multipleexclaimation numeric
@attribute 2person numeric
@attribute past-tense numeric
@attribute ellipses numeric
@attribute average-len-tokens numeric
@attribute dashes numeric
@attribute colons-semicolons numeric
@attribute number-sentences numeric
@attribute wh-words numeric
@attribute paranthesis numeric
@attribute 1person numeric
@attribute slang numeric
@attribute common-nouns numeric
@attribute proper-nouns numeric
@attribute mentions numeric
@attribute future-tense numeric
@attribute class {CBC, CNN, Star, Reuters, NYT, Onion}

@data
0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,8.0,7.0,1,0,0,0,0,1,Onion
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,5.0,1,0,0,2,0,0,Onion
0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,18.0,5.35294117647,1,0,0,1,0,1,Onion
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.33333333333,6.33333333333,3,0,1,1,0,0,Onion
0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,1,11.0,4.77777777778,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,1,0,1,0,1,5,0,0,0,1,15.0,5.90909090909,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,2,0,0,3,2,1,0,0,0,14.0,5.45454545455,1,0,0,1,0,1,Onion
0,0,0,0,3,0,0,0,0,0,0,2,5,1,0,0,0,15.0,5.53333333333,1,0,0,1,0,0,Onion
0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,10.0,7.0,1,0,0,0,0,0,Onion
0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,14.0,4.57142857143,1,0,0,0,0,0,Onion
1,0,1,0,1,0,0,0,0,0,0,3,1,1,1,0,1,7.33333333333,4.57894736842,3,0,0,1,0,1,Onion
0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,0,0,10.0,6.0,1,0,0,1,0,0,Onion
0,0,0,0,0,0,1,1,0,0,0,9,1,0,0,0,1,20.0,5.125,1,0,0,2,2,0,Onion
0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,11.0,5.9,1,0,0,1,0,0,Onion
0,0,0,0,2,0,1,0,0,0,0,3,3,0,0,0,1,16.0,5.46666666667,1,0,0,1,2,0,Onion
0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,7.0,6.0,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,10.0,5.77777777778,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,8.0,5.28571428571,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,11.0,5.33333333333,1,0,0,0,0,1,Onion
0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,1,5.0,5.76923076923,3,0,0,1,2,0,Onion
0,0,0,0,2,0,0,0,0,0,0,1,4,1,1,0,0,9.0,5.66666666667,1,0,0,1,0,0,Onion
1,0,1,0,0,0,0,1,0,0,0,6,3,0,0,0,0,6.0,5.75,3,0,1,1,0,0,Onion
0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,11.0,3.55555555556,1,0,0,0,0,1,Onion
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6.0,6.5,1,0,0,1,0,0,Onion
0,0,0,0,0,0,1,0,0,0,0,2,5,1,0,0,1,15.0,5.08333333333,1,0,0,0,0,1,Onion
0,0,0,1,1,0,0,1,0,0,0,2,2,1,0,0,0,16.0,5.0,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9.0,5.88888888889,1,0,0,0,0,0,Onion
1,0,0,0,1,0,0,0,0,1,0,2,3,2,1,0,0,13.0,5.0,1,0,0,1,0,0,Onion
0,0,1,0,0,0,0,1,0,2,0,4,2,1,0,0,2,23.0,3.93333333333,1,0,0,0,0,2,Onion
0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10.0,6.0,1,0,0,1,0,1,Onion
0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,7.0,8.6,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,0,0,11.0,7.0,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,7.0,7.16666666667,1,0,0,1,0,1,Onion
0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,10.0,4.3,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,13.0,5.63636363636,1,0,0,1,0,1,Onion
0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,11.0,5.9,1,0,0,1,0,1,Onion
0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,9.0,7.125,1,0,0,1,0,0,Onion
0,0,0,0,1,0,0,0,1,0,0,2,4,1,0,0,0,12.0,5.63636363636,1,0,0,1,0,0,Onion
0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,6.0,5.4,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,8.0,6.66666666667,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1.09090909091,6.5,11,0,0,1,1,1,Onion
1,0,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,21.0,4.36842105263,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,9.0,5.44444444444,1,0,0,0,0,0,Onion
0,1,1,0,1,0,0,1,1,0,0,5,1,0,0,0,3,20.0,5.11764705882,1,0,1,0,0,0,Onion
0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,11.0,6.0,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,10.0,5.5,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,0,1,0,2,7,0,0,0,0,18.0,4.92857142857,1,0,0,1,0,1,Onion
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,10.0,5.9,1,0,0,0,0,0,Onion
0,0,2,0,1,0,0,1,0,0,0,2,4,0,0,0,1,14.0,5.38461538462,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,11.0,4.7,1,0,0,1,0,0,Onion
0,0,1,0,2,0,0,0,0,0,0,3,0,0,1,0,0,12.0,5.08333333333,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,6.0,7.75,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,1,13.0,4.75,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,11.0,4.66666666667,1,0,0,0,0,0,Onion
0,0,0,1,0,0,0,0,0,0,0,2,4,2,0,0,0,13.0,4.69230769231,1,0,0,0,0,0,Onion
0,2,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,18.0,4.05882352941,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,11.0,4.44444444444,1,0,0,0,0,0,Onion
0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,13.0,6.09090909091,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,5.0,4.75,1,0,0,0,0,0,Onion
0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,13.0,5.0,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,1,13.0,5.88888888889,1,0,0,1,0,2,Onion
1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,9.0,6.0,1,0,1,0,0,0,Onion
0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,11.0,4.81818181818,1,0,0,0,0,0,Onion
0,0,0,0,1,0,1,0,0,0,0,3,1,2,0,0,0,4.33333333333,4.72727272727,3,0,0,1,1,0,Onion
0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,3.6,5.85714285714,5,0,0,2,2,2,Onion
0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,12.0,5.36363636364,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,2,1,0,3,3,0,0,0,0,13.0,5.28571428571,1,0,0,0,0,1,Onion
0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,7.0,5.0,1,0,0,0,0,0,Onion
1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,4.33333333333,5.25,3,0,1,1,0,0,Onion
0,0,0,0,1,0,0,0,0,0,0,7,2,1,0,0,1,6.0,5.0625,3,0,0,2,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,3,2,3,0,0,0,17.0,6.375,1,0,0,2,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,8.0,4.71428571429,1,0,0,0,0,1,Onion
0,0,1,0,1,0,0,0,1,0,0,3,6,0,0,0,0,19.0,5.64705882353,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,12.0,5.25,1,0,0,0,0,0,Onion
0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,12.0,4.2,1,0,1,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,8.0,6.33333333333,1,0,0,1,0,1,Onion
0,0,3,1,1,0,3,1,0,0,0,3,1,2,0,0,0,22.0,5.35294117647,1,0,0,1,0,0,Onion
0,0,0,0,0,0,1,0,1,0,0,2,7,1,1,0,1,18.0,4.5,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,7.0,5.28571428571,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,12.0,6.4,1,0,0,1,0,0,Onion
0,0,0,0,1,0,0,1,0,0,0,2,3,0,0,0,0,9.0,5.42857142857,1,0,0,0,0,1,Onion
0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,0,14.0,5.14285714286,1,0,0,2,1,0,Onion
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,10.0,5.625,1,0,0,0,0,0,Onion
0,0,0,1,1,0,0,1,1,0,0,2,3,1,0,0,1,16.0,5.78571428571,1,0,0,1,0,0,Onion
0,0,1,0,1,0,0,2,0,0,0,0,4,0,0,0,0,14.0,4.90909090909,1,0,1,0,0,0,Onion
0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,6.0,6.125,3,0,0,1,2,0,Onion
0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,10.0,4.14285714286,1,0,0,0,0,1,Onion
0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,8.0,8.2,1,0,0,0,0,1,Onion
0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,8.0,5.375,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,7.0,5.16666666667,1,0,0,0,0,0,Onion
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,7.0,6.33333333333,1,0,0,0,0,2,Onion
0,1,0,0,0,0,0,0,1,0,0,2,6,2,0,0,1,16.0,5.0,1,0,0,0,0,1,Onion
0,0,0,0,0,0,0,1,1,0,0,6,4,0,0,0,0,21.0,5.07142857143,1,0,0,1,0,1,Onion
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,7.0,6.66666666667,1,0,0,0,0,2,Onion
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,6.42857142857,1,0,0,1,0,0,Onion
0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11.0,5.63636363636,1,0,0,1,0,0,Onion
0,1,1,0,1,0,0,0,3,0,0,2,3,0,1,0,0,6.66666666667,5.3125,3,0,0,0,1,0,Onion
0,0,1,0,1,1,0,0,0,0,0,1,4,1,1,0,0,17.0,4.6875,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,2.8,4.88888888889,5,0,0,1,0,1,Onion
1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,9.0,3.83333333333,1,0,1,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,3,6,0,0,0,0,16.0,4.33333333333,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,1,0,0,2,4,1,0,0,0,13.0,6.16666666667,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,8.0,4.57142857143,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,6.0,5.2,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,6.0,4.8,1,0,0,0,0,0,Onion
1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,5.66666666667,5.64285714286,3,0,1,1,0,1,Onion
1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,4.66666666667,4.61538461538,3,0,1,1,0,0,Onion
0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,17.0,3.76470588235,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,6.0,7.6,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,11.0,5.33333333333,1,0,0,0,0,1,Onion
0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,9.0,6.16666666667,1,0,0,0,0,0,Onion
0,0,0,1,1,0,0,1,2,0,0,3,1,1,0,0,1,12.0,6.0,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,12.0,6.33333333333,1,0,0,0,0,0,Onion
1,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,1,15.0,5.53846153846,1,0,0,2,1,0,Onion
0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,8.0,5.42857142857,1,0,0,1,0,1,Onion
0,0,0,0,1,0,1,1,0,0,0,2,3,0,0,0,0,5.66666666667,4.54545454545,3,0,0,0,0,2,Onion
0,0,1,0,2,0,0,1,0,0,0,6,2,2,1,0,1,18.0,4.82352941176,1,0,0,0,0,0,Onion
0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,10.0,5.33333333333,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,5,1,0,4,1,1,0,0,0,19.0,5.33333333333,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,14.0,5.35714285714,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,0,0,0,3,4,1,0,0,0,13.0,5.38461538462,1,0,0,0,0,0,Onion
0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,13.0,3.84615384615,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,5.0,7.75,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,1,0,0,3,4,0,0,0,0,14.0,5.76923076923,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,8.0,7.125,1,0,0,2,0,0,Onion
0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,5.66666666667,6.26666666667,3,0,0,0,1,0,Onion
0,0,0,0,0,0,0,0,2,0,0,2,7,0,0,0,1,15.0,5.33333333333,1,0,0,1,0,0,Onion
0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,10.0,5.77777777778,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,2,8.0,6.75,1,0,0,2,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,11.0,6.0,1,0,0,0,0,1,Onion
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,7.0,7.57142857143,1,0,0,1,0,0,Onion
0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,14.0,4.42857142857,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,10.0,6.25,1,0,0,0,0,0,Onion
0,2,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,7.66666666667,4.4,3,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,1,0,0,4,3,1,0,0,0,14.0,5.46153846154,1,0,0,0,0,0,Onion
0,0,0,0,2,0,0,0,1,1,0,1,5,0,0,0,0,15.0,5.08333333333,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,13.0,5.66666666667,1,0,0,2,0,1,Onion
0,0,0,1,0,0,0,1,0,0,0,2,1,2,1,0,1,12.0,5.18181818182,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9.0,7.42857142857,1,0,0,1,0,1,Onion
0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,4.33333333333,5.45454545455,3,0,1,1,0,0,Onion
1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,18.0,4.86666666667,1,0,0,0,0,0,Onion
0,2,0,1,0,0,1,0,0,0,0,4,2,4,0,1,0,23.0,4.38095238095,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,2,14.0,5.6,1,0,0,1,0,0,Onion
1,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0,4.66666666667,5.5,3,0,1,1,0,0,Onion
0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,12.0,5.6,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,10.0,7.11111111111,1,0,0,1,0,0,Onion
0,0,1,0,0,0,0,0,0,0,0,3,2,3,0,0,0,11.0,6.27272727273,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,1,11.0,6.77777777778,1,0,0,1,0,1,Onion
0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,7.0,5.66666666667,1,0,0,0,0,0,Onion
1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,9.0,5.0,1,0,1,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,9.0,5.33333333333,1,0,0,1,0,2,Onion
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,11.0,4.36363636364,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.0,5.8,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,13.0,5.81818181818,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,7.66666666667,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,10.0,5.3,1,0,0,1,0,0,Onion
2,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,5.33333333333,5.71428571429,3,0,0,1,0,0,Onion
0,1,0,0,0,0,0,0,1,0,0,1,7,0,0,1,0,2.8,5.09090909091,5,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,10.0,5.66666666667,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,1,0,0,2,5,0,0,0,0,11.0,7.11111111111,1,0,0,0,0,0,Onion
2,0,0,0,1,0,0,1,2,0,0,3,2,1,0,0,0,20.0,3.70588235294,1,0,0,0,0,0,Onion
0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,1,13.0,5.5,1,0,0,1,0,1,Onion
0,0,2,0,0,0,1,1,0,0,0,3,1,4,0,0,0,21.0,4.94736842105,1,0,0,1,0,0,Onion
0,1,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,8.0,4.2380952381,3,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6.0,7.16666666667,1,0,0,1,0,0,Onion
1,0,0,0,2,0,0,0,1,1,0,4,2,1,1,0,0,19.0,4.53333333333,1,0,1,0,0,0,Onion
0,0,0,0,3,0,1,0,0,0,0,2,4,0,0,0,0,13.0,6.72727272727,1,0,0,1,0,1,Onion
0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,7.0,7.66666666667,1,0,0,0,1,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,10.0,4.33333333333,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,15.0,5.53846153846,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,15.0,5.23076923077,1,0,0,1,0,1,Onion
0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,14.0,4.18181818182,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,0,0,0,1,6,2,0,0,0,16.0,5.13333333333,1,0,0,0,0,0,Onion
2,0,1,2,3,0,1,1,0,0,0,5,2,0,0,0,0,21.0,4.61111111111,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,6.0,6.0,1,0,0,0,0,0,Onion
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.33333333333,5.0,3,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,14.0,5.38461538462,1,0,0,1,0,1,Onion
0,1,0,1,0,0,0,0,0,0,0,4,3,0,0,0,1,11.0,5.36363636364,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,15.0,5.71428571429,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,18.0,5.5,1,0,0,1,0,2,Onion
0,1,0,1,2,0,2,0,0,0,0,4,0,0,0,0,0,6.66666666667,5.6875,3,0,1,1,0,0,Onion
0,0,0,1,0,0,0,1,0,0,0,4,4,0,0,0,0,18.0,5.58823529412,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,13.0,5.45454545455,1,0,0,0,0,0,Onion
0,0,2,1,1,0,2,1,0,0,0,3,2,0,0,0,0,19.0,5.06666666667,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,7.0,6.57142857143,1,0,0,1,0,0,Onion
0,0,0,1,0,0,1,1,0,0,0,6,0,2,1,0,1,4.2,6.21428571429,5,0,0,1,3,0,Onion
0,0,0,0,1,0,0,0,1,0,0,2,7,0,0,0,0,16.0,5.69230769231,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,8.0,5.16666666667,1,0,0,0,0,1,Onion
0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,9.0,5.4,1,0,0,0,0,2,Onion
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,5.5,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,7.0,5.0,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,12.0,5.2,1,0,0,1,0,1,Onion
0,0,1,1,1,0,1,0,0,0,0,6,2,2,0,0,2,7.33333333333,5.10526315789,3,0,0,1,2,1,Onion
1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,5.33333333333,4.66666666667,3,0,1,1,0,1,Onion
1,0,0,0,0,0,0,1,1,0,0,1,2,1,1,0,0,13.0,4.1,1,0,1,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9.0,5.88888888889,1,0,0,1,0,0,Onion
0,0,1,0,0,0,1,0,0,0,0,2,3,2,0,0,1,13.0,5.58333333333,1,0,0,0,0,0,Onion
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,9.0,5.5,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,7.0,4.75,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,11.0,6.0,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,12.0,6.0,1,0,0,0,0,1,Onion
0,0,0,1,0,1,2,1,1,0,0,6,1,1,0,0,0,21.0,4.70588235294,1,0,0,1,0,0,Onion
0,1,0,0,1,0,1,1,0,0,0,8,0,2,0,0,0,25.0,5.45,1,0,0,1,0,1,Onion
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,12.0,6.11111111111,1,0,0,1,0,1,Onion
0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,14.0,5.21428571429,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,11.0,6.09090909091,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,5.33333333333,5.38461538462,3,0,0,1,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,10.0,5.42857142857,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,15.0,4.3,1,0,0,0,0,0,Onion
0,0,0,0,1,0,1,0,0,1,0,3,5,0,0,0,2,19.0,4.4,1,0,0,0,2,1,Onion
0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,10.0,5.4,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,11.0,5.9,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,13.0,4.5,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,9.0,5.25,1,0,0,1,0,1,Onion
0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,2,18.0,4.8125,1,0,0,1,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,8.0,5.375,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,6.33333333333,1,0,0,0,0,0,Onion
0,0,0,0,0,0,1,0,0,0,0,3,4,1,0,0,0,12.0,5.0,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,12.0,5.45454545455,1,0,0,0,0,1,Onion
1,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,9.0,4.85714285714,1,0,1,0,0,0,Onion
1,0,0,0,1,0,2,1,0,0,0,7,1,0,0,0,2,8.0,4.77777777778,3,0,0,1,3,0,Onion
0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,9.0,6.83333333333,1,0,0,0,0,0,Onion
0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,12.0,5.33333333333,1,0,0,0,0,0,Onion
0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,15.0,6.0,1,0,0,1,0,0,Onion
0,0,0,0,0,0,1,0,1,0,0,3,4,0,0,0,0,11.0,5.75,1,0,0,0,0,1,Onion
0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,16.0,5.81818181818,1,0,0,1,0,0,Onion
